loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN001055,14,2023-09,2022-08,14,346,178473,175158.58,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-09-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN001055,15,2023-10,2022-08,15,345,178473,174921.83,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-10-15,SystemA,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN001055,16,2023-11,2022-08,16,344,178473,174685.09,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,30DPD,30,0,0,0,None,2023-11-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001055,17,2023-12,2022-08,17,343,178473,174448.34,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001055,18,2024-01,2022-08,18,342,178473,174211.6,5.306,,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001055,19,2024-02,2022-08,19,341,178473,173974.86,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN001055,20,2024-03,2022-08,20,340,178473,173738.11,5.306,660-699,,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001055,21,2024-04,2022-08,21,339,178473,173501.37,5.306,660-699,<60,40-50,IN,Refinance_NoCashout,Second_Home,Multi_Family,ServicerA,Current,0,0,0,0,None,2024-04-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001056,1,2023-01,2023-01,1,179,125603,125429.86,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-01-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001056,2,2023-02,2023-01,2,178,125603,125256.71,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001056,3,2023-03,2023-01,3,177,125603,125083.57,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-03-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001056,4,2023-04,2023-01,4,176,125603,124910.43,,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,60,0,0,0,None,2023-04-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,1,suspicious_transition
LN001056,5,2023-05,2023-01,5,175,125603,124737.28,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-05-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001056,6,2023-06,2023-01,6,174,125603,124564.14,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-06-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN001056,7,2023-07,2023-01,7,173,125603,124390.99,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-07-15,SystemB,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN001056,8,2023-08,2023-01,8,172,125603,124217.85,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-08-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001056,9,2023-09,2023-01,9,171,125603,124044.71,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-09-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001056,10,2023-10,2023-01,10,170,125603,123871.56,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001056,11,2023-11,2023-01,11,169,125603,123698.42,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,30,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,1,suspicious_transition
LN001056,12,2023-12,2023-01,12,168,125603,123525.28,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-12-15,SystemA,Missing,0.0,0.0,0.0,1.0,Current,0,none
LN001056,13,2024-01,2023-01,13,167,125603,123352.13,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-01-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001056,14,2024-02,2023-01,14,166,125603,123178.99,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-02-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001056,15,2024-03,2023-01,15,165,125603,123005.84,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001056,16,2024-04,2023-01,16,164,125603,122832.7,5.514,700-739,60-70,20-30,OK,Purchase,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-04-15,SystemB,Partial,0.0,0.0,0.0,1.0,Current,0,none
LN001057,1,2022-03,2022-03,1,359,602637,601711.65,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2022-03-15,SystemA,Partial,0.0,1.0,1.0,0.0,Current,0,none
LN001057,2,2022-04,2022-03,2,358,602637,600786.3,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2022-04-15,SystemA,Complete,1.0,1.0,1.0,0.0,Current,0,none
LN001057,3,2022-05,2022-03,3,357,602637,599860.95,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2022-05-15,SystemA,Stale,1.0,1.0,1.0,0.0,Current,0,none
LN001057,4,2022-06,2022-03,4,356,602637,598935.6,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,Current,0,0,0,0,None,2022-06-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN001057,5,2022-07,2022-03,5,355,602637,598010.25,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,60DPD,60,0,0,0,None,2022-07-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN001057,6,2022-08,2022-03,6,354,602637,597084.91,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,60DPD,60,0,0,0,None,2022-08-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN001057,7,2022-09,2022-03,7,353,602637,596159.56,6.142,620-659,80-90,,SC,Purchase,Primary,Multi_Family,ServicerD,60DPD,60,0,0,0,None,2022-09-15,SystemA,Complete,1.0,1.0,1.0,0.0,90DPD,0,none
LN001057,8,2022-10,2022-03,8,352,602637,595234.21,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,90DPD,90,0,0,0,None,2022-10-15,SystemA,Complete,1.0,1.0,1.0,0.0,60DPD,0,none
LN001057,9,2022-11,2022-03,9,351,602637,594308.86,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,60DPD,60,0,0,0,None,2022-11-15,SystemB,Missing,1.0,1.0,1.0,0.0,90DPD,0,none
LN001057,10,2022-12,2022-03,10,350,602637,593383.51,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,90DPD,90,0,0,0,None,2022-12-15,SystemA,Complete,1.0,1.0,1.0,0.0,90DPD,0,none
LN001057,11,2023-01,2022-03,11,349,602637,592458.16,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,90DPD,90,0,0,0,None,2023-01-15,SystemA,Complete,1.0,1.0,1.0,0.0,Default,0,none
LN001057,12,2023-02,2022-03,12,348,602637,592458.16,6.142,620-659,80-90,<20,SC,Purchase,Primary,Multi_Family,ServicerD,Default,120,0,0,1,Medium,2023-02-15,SystemA,Partial,,,,,,0,none
LN001058,1,2023-01,2023-01,1,359,283329,282925.26,5.7,660-699,60-70,,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-01-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001058,2,2023-02,2023-01,2,358,283329,282521.51,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001058,3,2023-03,2023-01,3,357,283329,282117.77,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-03-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001058,4,2023-04,2023-01,4,356,283329,281714.02,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-04-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001058,5,2023-05,2023-01,5,355,283329,281310.28,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-05-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001058,6,2023-06,2023-01,6,354,283329,280906.54,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-06-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001058,7,2023-07,2023-01,7,353,283329,280502.79,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-07-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001058,8,2023-08,2023-01,8,352,283329,280099.05,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001058,9,2023-09,2023-01,9,351,283329,279695.31,5.7,660-699,,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-09-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN001058,10,2023-10,2023-01,10,350,283329,279291.56,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,0.0,0.0,1.0,0.0,Current,0,none
LN001058,11,2023-11,2023-01,11,349,283329,278887.82,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,1.0,0.0,Current,0,none
LN001058,12,2023-12,2023-01,12,348,283329,278484.07,5.7,660-699,60-70,,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,1.0,1.0,0.0,Current,0,none
LN001058,13,2024-01,2023-01,13,347,283329,278080.33,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2024-01-15,SystemA,Partial,0.0,1.0,1.0,0.0,Current,0,none
LN001058,14,2024-02,2023-01,14,346,283329,,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2024-02-15,SystemA,Complete,0.0,1.0,1.0,0.0,Current,0,none
LN001058,15,2024-03,2023-01,15,345,283329,277272.84,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,1.0,1.0,1.0,0.0,Current,0,none
LN001058,16,2024-04,2023-01,16,344,283329,276869.1,5.7,660-699,60-70,30-40,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,Current,0,0,0,0,None,2024-04-15,SystemB,Missing,1.0,1.0,1.0,0.0,Current,0,none
LN001059,1,2023-10,2023-10,1,359,349098,348655.52,5.07,740-779,<60,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-10-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001059,2,2023-11,2023-10,2,358,349098,624856.3830377448,5.07,740-779,<60,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-11-15,SystemA,Partial,0.0,0.0,0.0,1.0,Current,1,data_entry_error
LN001059,3,2023-12,2023-10,3,357,349098,347770.55,5.07,740-779,<60,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001059,4,2024-01,2023-10,4,356,349098,347328.07,5.07,740-779,<60,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-01-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001059,5,2024-02,2023-10,5,355,349098,346885.59,5.07,740-779,<60,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Current,0,0,0,0,None,2024-02-15,SystemA,Missing,0.0,0.0,0.0,1.0,Prepaid,0,none
LN001059,6,2024-03,2023-10,6,354,349098,346885.59,5.07,740-779,,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerC,Prepaid,0,0,1,0,None,2024-03-15,SystemA,Complete,,,,,,0,none
LN001060,1,2023-09,2023-09,1,359,272646,272221.15,6.233,660-699,<60,30-40,MO,Purchase,Investment,Single_Family,ServicerC,Current,0,0,0,0,None,2023-09-15,SystemB,Complete,0.0,0.0,0.0,1.0,Current,0,none
LN001060,2,2023-10,2023-09,2,358,272646,271796.3,6.233,660-699,<60,30-40,MO,Purchase,Investment,Single_Family,ServicerC,Current,0,0,0,0,None,2023-10-15,SystemA,Missing,0.0,0.0,0.0,1.0,Prepaid,0,none
LN001060,3,2023-11,2023-09,3,357,272646,271796.3,6.233,,<60,30-40,MO,Purchase,Investment,Single_Family,ServicerC,Prepaid,0,0,1,0,None,2023-11-15,SystemA,Complete,,,,,,0,none
LN001061,1,2022-06,2022-06,1,179,207345,207093.08,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-06-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001061,2,2022-07,2022-06,2,178,207345,206841.15,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-07-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001061,3,2022-08,2022-06,3,177,207345,206589.23,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-08-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001061,4,2022-09,2022-06,4,176,207345,206337.3,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-09-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001061,5,2022-10,2022-06,5,175,207345,206085.38,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-10-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001061,6,2022-11,2022-06,6,174,207345,205833.45,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-11-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN001061,7,2022-12,2022-06,7,173,207345,205581.53,,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2022-12-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001061,8,2023-01,2022-06,8,172,207345,205329.61,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-01-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001061,9,2023-02,2022-06,9,171,207345,205077.68,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-02-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN001061,10,2023-03,2022-06,10,170,207345,204825.76,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-03-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN001061,11,2023-04,2022-06,11,169,207345,204573.83,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-04-15,SystemB,Complete,0.0,1.0,0.0,0.0,Current,0,none
LN001061,12,2023-05,2022-06,12,168,207345,204321.91,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-05-15,SystemA,Partial,1.0,1.0,0.0,0.0,Current,0,none
LN001061,13,2023-06,2022-06,13,167,207345,204069.99,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-06-15,SystemA,Complete,1.0,1.0,0.0,0.0,Current,0,none
LN001061,14,2023-07,2022-06,14,166,207345,203818.06,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-07-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN001061,15,2023-08,2022-06,15,165,207345,203566.14,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,30DPD,30,0,0,0,None,2023-08-15,SystemA,Complete,1.0,1.0,0.0,0.0,60DPD,0,none
LN001061,16,2023-09,2022-06,16,164,207345,203314.21,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,60DPD,60,0,0,0,None,2023-09-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN001061,17,2023-10,2022-06,17,163,207345,203062.29,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,30DPD,30,0,0,0,None,2023-10-15,SystemB,Complete,1.0,1.0,0.0,0.0,30DPD,0,none
LN001061,18,2023-11,2022-06,18,162,207345,202810.36,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,30DPD,30,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001061,19,2023-12,2022-06,19,161,207345,202558.44,4.86,700-739,60-70,30-40,IL,Purchase,Primary,Single_Family,ServicerD,Current,0,0,0,0,None,2023-12-15,SystemA,Complete,,,,,,0,none
LN001062,1,2023-10,2023-10,1,359,327235,326770.65,5.676,620-659,80-90,20-30,SC,Refinance_Cashout,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-10-15,SystemA,Complete,1.0,1.0,1.0,0.0,30DPD,0,none
LN001062,2,2023-11,2023-10,2,358,327235,326306.31,5.676,620-659,80-90,20-30,SC,Refinance_Cashout,Primary,Townhouse,ServicerE,30DPD,30,0,0,0,None,2023-11-15,SystemB,Complete,1.0,1.0,1.0,0.0,Default,0,none
LN001062,3,2023-12,2023-10,3,357,327235,326306.31,5.676,620-659,80-90,20-30,SC,Refinance_Cashout,Primary,Townhouse,ServicerE,Default,120,0,0,1,Medium,2023-12-15,SystemA,Complete,,,,,,0,none
LN001063,1,2022-04,2022-04,1,359,441333,440813.55,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-04-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,2,2022-05,2022-04,2,358,441333,440294.1,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-05-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,3,2022-06,2022-04,3,357,441333,439774.65,,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-06-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,4,2022-07,2022-04,4,356,441333,439255.2,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-07-15,SystemA,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN001063,5,2022-08,2022-04,5,355,441333,438735.76,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-08-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,6,2022-09,2022-04,6,354,441333,438216.31,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-09-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,7,2022-10,2022-04,7,353,441333,437696.86,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-10-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,8,2022-11,2022-04,8,352,441333,437177.41,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-11-15,SystemA,Missing,0.0,0.0,0.0,0.0,Current,0,none
LN001063,9,2022-12,2022-04,9,351,441333,436657.96,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2022-12-15,SystemB,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,10,2023-01,2022-04,10,350,441333,436138.51,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-01-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,11,2023-02,2022-04,11,349,441333,435619.06,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-02-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,12,2023-03,2022-04,12,348,441333,435099.61,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-03-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,13,2023-04,2022-04,13,347,441333,434580.16,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-04-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,14,2023-05,2022-04,14,346,441333,434060.71,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-05-15,SystemB,Stale,0.0,0.0,0.0,0.0,Current,0,none
LN001063,15,2023-06,2022-04,15,345,441333,433541.27,4.708,740-779,,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-06-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,16,2023-07,2022-04,16,344,441333,433021.82,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-07-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,17,2023-08,2022-04,17,343,441333,432502.37,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-08-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,18,2023-09,2022-04,18,342,441333,431982.92,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-09-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,19,2023-10,2022-04,19,341,441333,431463.47,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-10-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,20,2023-11,2022-04,20,340,441333,430944.02,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-11-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,21,2023-12,2022-04,21,339,441333,430424.57,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2023-12-15,SystemB,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,22,2024-01,2022-04,22,338,441333,429905.12,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2024-01-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,23,2024-02,2022-04,23,337,441333,429385.67,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2024-02-15,SystemA,Partial,0.0,0.0,0.0,0.0,Current,0,none
LN001063,24,2024-03,2022-04,24,336,441333,428866.23,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2024-03-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001063,25,2024-04,2022-04,25,335,441333,428346.78,4.708,740-779,70-80,<20,NJ,Purchase,Primary,Townhouse,ServicerE,Current,0,0,0,0,None,2024-04-15,SystemA,Complete,0.0,0.0,0.0,0.0,Current,0,none
LN001064,1,2022-09,2022-09,1,359,176445,176146.98,6.756,<620,70-80,<20,WI,Refinance_Cashout,Primary,Condo,ServicerB,Current,0,0,0,0,None,2020-01-15,SystemA,Stale,1.0,1.0,1.0,0.0,90DPD,1,stale_record
LN001064,2,2022-10,2022-09,2,358,176445,175848.97,6.756,<620,70-80,<20,WI,Refinance_Cashout,Primary,Condo,ServicerB,90DPD,90,0,0,0,None,2022-10-15,SystemA,Partial,1.0,1.0,1.0,0.0,90DPD,0,none
LN001064,3,2022-11,2022-09,3,357,176445,175550.95,6.756,<620,70-80,<20,WI,Refinance_Cashout,Primary,Condo,ServicerB,90DPD,90,0,0,0,None,2022-11-15,SystemA,Complete,1.0,1.0,1.0,0.0,Default,0,none
LN001064,4,2022-12,2022-09,4,356,176445,175550.95,6.756,<620,70-80,<20,WI,Refinance_Cashout,Primary,Condo,ServicerB,Default,120,0,0,1,Low,2022-12-15,SystemA,Complete,,,,,,0,none
