loan_id,month_index,current_balance,current_status,days_past_due,servicer_name,source_system,update_timestamp,is_conflict
LN000131,22,256335.54,Current,60,ServicerE,SystemB,2024-06-15,1
LN001157,12,224375.08,Current,0,ServicerD,SystemB,2024-06-15,0
LN000643,3,114854.28,Current,0,ServicerB,SystemB,2024-06-15,0
LN001613,6,309302.69,Current,0,ServicerD,SystemB,2024-06-15,0
LN000330,16,277875.68,90DPD,0,ServicerD,SystemB,2024-06-15,1
LN001771,5,215515.66491712673,Current,0,ServicerC,SystemB,2024-06-15,1
LN002109,30,214289.74,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN001050,25,189965.79,Current,0,ServicerD,SystemB,2024-06-15,0
LN002450,13,333056.26,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN000769,6,165283.36,Current,60,ServicerD,SystemB,2024-06-15,1
LN001145,11,193023.49,Current,0,ServicerB,SystemB,2024-06-15,0
LN000640,21,234052.78,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN002767,5,141744.11,30DPD,0,ServicerD,SystemB,2024-06-15,1
LN000820,14,332635.92,60DPD,0,ServicerB,SystemB,2024-06-15,1
LN001559,5,173029.08,Current,0,ServicerC,SystemB,2024-06-15,0
LN000107,12,264347.45,Current,0,ServicerD,SystemB,2024-06-15,0
LN000474,10,,Current,0,ServicerD,SystemB,2024-06-15,0
LN001049,12,147887.06,Current,0,ServicerB,SystemB,2024-06-15,0
LN000966,11,132054.9,Current,0,ServicerB,SystemB,2024-06-15,0
LN000596,19,448482.88,Current,0,ServicerA,SystemB,2024-06-15,0
LN002976,15,198675.14,Current,0,ServicerE,SystemB,2024-06-15,0
LN002650,9,172743.48,Current,0,ServicerD,SystemB,2024-06-15,0
LN002977,3,116468.82,Current,0,ServicerD,SystemB,2024-06-15,0
LN002125,6,,Current,0,ServicerC,SystemB,2024-06-15,0
LN002485,4,255227.5,Current,0,ServicerD,SystemB,2024-06-15,0
LN002025,6,198852.35139354062,60DPD,60,ServicerE,SystemB,2024-06-15,1
LN000727,9,175416.98693909895,Prepaid,0,ServicerB,SystemB,2024-06-15,1
LN000668,1,210909.03,Current,0,ServicerB,SystemB,2024-06-15,0
LN002600,16,81547.03,Current,0,ServicerB,SystemB,2024-06-15,0
LN001875,18,-117625.98,Current,0,ServicerB,SystemB,2024-06-15,0
LN001328,12,421284.91,Current,0,ServicerA,SystemB,2024-06-15,0
LN002534,1,160521.14,Current,0,ServicerC,SystemB,2024-06-15,0
LN001189,21,293245.95,Current,0,ServicerC,SystemB,2024-06-15,0
LN000421,4,156181.55,Current,0,ServicerE,SystemB,2024-06-15,0
LN002316,15,183538.66,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000719,29,166700.94,Current,0,ServicerE,SystemB,2024-06-15,0
LN000427,7,192246.82,Prepaid,30,ServicerB,SystemB,2024-06-15,1
LN001011,10,142826.14,Current,0,ServicerA,SystemB,2024-06-15,0
LN001131,2,112905.07500129868,Current,0,ServicerA,SystemB,2024-06-15,1
LN002977,13,168215.3722148695,Current,0,ServicerD,SystemB,2024-06-15,0
LN001936,11,689983.98,Current,0,ServicerE,SystemB,2024-06-15,0
LN000412,10,193299.34,Current,0,ServicerE,SystemB,2024-06-15,0
LN000896,1,182832.23,Current,0,ServicerD,SystemB,2024-06-15,0
LN001301,18,71626.95,Current,0,ServicerD,SystemB,2024-06-15,0
LN002876,12,,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN002872,4,265837.07318753534,Current,0,ServicerA,SystemB,2024-06-15,1
LN001610,6,284997.61,Default,120,ServicerC,SystemB,2024-06-15,0
LN001758,4,198455.21,Current,0,ServicerA,SystemB,2024-06-15,0
LN002483,3,403367.59,Current,0,ServicerB,SystemB,2024-06-15,0
LN000921,11,276525.5,Current,0,ServicerA,SystemB,2024-06-15,0
LN002543,9,721100.74,Current,0,ServicerB,SystemB,2024-06-15,0
LN002576,1,193658.47,30DPD,0,ServicerB,SystemB,2024-06-15,1
LN002798,19,197032.98,Current,0,ServicerA,SystemB,2024-06-15,0
LN002593,4,250338.01,Default,120,ServicerC,SystemB,2024-06-15,0
LN000571,12,306196.59,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN001724,9,277127.16,Current,0,ServicerA,SystemB,2024-06-15,0
LN000606,6,151411.53,Current,0,ServicerA,SystemB,2024-06-15,0
LN000434,22,300456.11,Current,0,ServicerE,SystemB,2024-06-15,0
LN001038,4,209470.48,Current,0,ServicerD,SystemB,2024-06-15,0
LN000730,26,90453.63,Current,0,ServicerB,SystemB,2024-06-15,0
LN000884,11,126679.82,Prepaid,90,ServicerE,SystemB,2024-06-15,1
LN000560,21,225075.07,Current,0,ServicerD,SystemB,2024-06-15,0
LN001740,2,181841.86419849683,Current,0,ServicerC,SystemB,2024-06-15,0
LN001281,15,351006.22,Current,0,ServicerD,SystemB,2024-06-15,0
LN002435,2,177241.063003461,Prepaid,0,ServicerC,SystemB,2024-06-15,1
LN002323,3,188650.61,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000229,2,294057.58,Current,0,ServicerA,SystemB,2024-06-15,0
LN000744,7,184449.31,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN001510,28,181962.01,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001858,4,173858.46,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN000830,2,118286.26,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN001347,5,111285.36,Current,0,ServicerA,SystemB,2024-06-15,0
LN002989,8,145645.32,Current,0,ServicerC,SystemB,2024-06-15,0
LN000503,1,192628.59,Current,0,ServicerE,SystemB,2024-06-15,0
LN002684,15,253144.98,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN001064,1,176146.98,Current,0,ServicerB,SystemB,2024-06-15,0
LN002706,2,133242.89,Current,0,ServicerD,SystemB,2024-06-15,0
LN000880,16,330336.93,60DPD,60,ServicerE,SystemB,2024-06-15,0
LN000490,3,311017.87,Current,0,ServicerE,SystemB,2024-06-15,0
LN002452,6,73932.84208994165,Current,0,ServicerA,SystemB,2024-06-15,1
LN001457,17,118449.01,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000953,3,102184.62,Current,0,ServicerA,SystemB,2024-06-15,0
LN000977,5,287214.35,90DPD,0,ServicerA,SystemB,2024-06-15,1
LN000775,22,186511.88,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002587,7,289316.38,Current,30,ServicerB,SystemB,2024-06-15,0
LN000414,8,155088.65,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN002474,3,271491.57,Current,0,ServicerB,SystemB,2024-06-15,0
LN001729,3,141714.15,Current,60,ServicerC,SystemB,2024-06-15,1
LN000420,3,250491.19,Current,0,ServicerA,SystemB,2024-06-15,1
LN001990,15,231090.63,Current,0,ServicerE,SystemB,2024-06-15,0
LN000559,1,166860.17,30DPD,0,ServicerA,SystemB,2024-06-15,1
LN000196,28,104373.61108729933,Current,0,ServicerB,SystemB,2024-06-15,0
LN000606,5,151586.45,Current,0,ServicerA,SystemB,2024-06-15,0
LN002353,13,470770.5,90DPD,90,ServicerB,SystemB,2024-06-15,1
LN000938,10,133411.4,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000660,4,239666.43,60DPD,0,ServicerB,SystemB,2024-06-15,1
LN002807,7,262133.89,Current,0,ServicerB,SystemB,2024-06-15,0
LN001413,2,213845.11,Current,0,ServicerA,SystemB,2024-06-15,0
LN002532,2,218052.19,Current,0,ServicerD,SystemB,2024-06-15,0
LN002225,3,157832.85,Current,0,ServicerA,SystemB,2024-06-15,0
LN002939,5,207988.77,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN001706,1,192428.16536335406,Current,0,ServicerD,SystemB,2024-06-15,1
LN002652,2,430567.9,Current,0,ServicerA,SystemB,2024-06-15,0
LN002281,6,105142.83,30DPD,30,ServicerD,SystemB,2024-06-15,0
LN000511,3,244574.13886502184,Current,0,ServicerC,SystemB,2024-06-15,1
LN001055,18,174211.6,Current,0,ServicerA,SystemB,2024-06-15,0
LN000711,3,112643.73,Current,0,ServicerE,SystemB,2024-06-15,0
LN002067,3,300881.82,30DPD,0,ServicerA,SystemB,2024-06-15,1
LN001079,10,167980.47,Current,0,ServicerB,SystemB,2024-06-15,0
LN002628,15,187968.48,Current,0,ServicerD,SystemB,2024-06-15,0
LN001573,15,150279.39,Current,0,ServicerB,SystemB,2024-06-15,0
LN002418,1,198857.98,Current,0,ServicerA,SystemB,2024-06-15,0
LN000240,10,126078.36,Current,0,ServicerE,SystemB,2024-06-15,0
LN000016,31,138303.19,Current,0,ServicerE,SystemB,2024-06-15,0
LN002452,1,76880.96,Current,0,ServicerA,SystemB,2024-06-15,0
LN000982,6,164192.98,Current,0,ServicerD,SystemB,2024-06-15,0
LN002527,5,222745.03,Current,90,ServicerB,SystemB,2024-06-15,1
LN000146,14,525453.5175907639,Prepaid,0,ServicerD,SystemB,2024-06-15,1
LN000629,1,83229.2,Current,0,ServicerB,SystemB,2024-06-15,0
LN002615,17,119365.01,Current,0,ServicerD,SystemB,2024-06-15,0
LN001105,9,210681.64,Current,0,ServicerE,SystemB,2024-06-15,0
LN001126,6,97776.4,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002118,8,332728.27,Current,0,ServicerC,SystemB,2024-06-15,0
LN001664,5,640644.07,Current,0,ServicerD,SystemB,2024-06-15,0
LN002293,2,171175.32,Current,0,ServicerB,SystemB,2024-06-15,0
LN002540,19,139156.36,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002860,4,121733.28,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN000600,12,199908.39,Current,0,ServicerC,SystemB,2024-06-15,0
LN000732,6,121287.62,Current,0,ServicerA,SystemB,2024-06-15,0
LN002320,3,232029.06,Current,0,ServicerD,SystemB,2024-06-15,0
LN002337,3,118215.55,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002122,3,312777.32,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN001571,8,126418.56,Current,0,ServicerD,SystemB,2024-06-15,0
LN001072,17,221902.64,Current,0,ServicerE,SystemB,2024-06-15,0
LN001352,2,123676.07,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN002308,5,140475.52,Current,30,ServicerA,SystemB,2024-06-15,0
LN001816,13,161326.22,Current,0,ServicerB,SystemB,2024-06-15,0
LN000506,3,172955.8509106285,Current,0,ServicerD,SystemB,2024-06-15,1
LN001860,5,78017.63,Current,0,ServicerA,SystemB,2024-06-15,0
LN000615,2,407084.75,Current,0,ServicerA,SystemB,2024-06-15,0
LN000682,7,163905.45385137686,30DPD,30,ServicerD,SystemB,2024-06-15,1
LN002721,26,106079.1,Current,0,ServicerE,SystemB,2024-06-15,1
LN000752,14,138430.91,Prepaid,0,ServicerC,SystemB,2024-06-15,0
LN002709,2,182958.86,Current,0,ServicerA,SystemB,2024-06-15,1
LN002572,12,207268.06,Current,0,ServicerA,SystemB,2024-06-15,0
LN000926,5,86683.0,Current,0,ServicerA,SystemB,2024-06-15,0
LN001669,6,102110.95432237208,Current,0,ServicerC,SystemB,2024-06-15,1
LN001826,6,233625.38,Current,60,ServicerA,SystemB,2024-06-15,1
LN000255,7,197335.73,Current,0,ServicerE,SystemB,2024-06-15,0
LN002938,1,176538.01,Current,0,ServicerD,SystemB,2024-06-15,0
LN001534,6,141540.23,Current,0,ServicerD,SystemB,2024-06-15,0
LN001689,12,247748.78,Current,0,ServicerB,SystemB,2024-06-15,0
LN001522,6,509613.14,Current,0,ServicerD,SystemB,2024-06-15,0
LN001072,5,226024.54,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000676,7,176351.23,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN000254,16,216219.78,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000730,3,93381.15,Current,60,ServicerB,SystemB,2024-06-15,1
LN002524,3,360286.06,Current,0,ServicerE,SystemB,2024-06-15,0
LN000806,6,81909.41385817685,60DPD,60,ServicerB,SystemB,2024-06-15,1
LN001215,5,88872.12,Current,0,ServicerE,SystemB,2024-06-15,0
LN002554,12,122617.97,90DPD,0,ServicerA,SystemB,2024-06-15,1
LN000379,6,116657.63,Current,0,ServicerD,SystemB,2024-06-15,0
LN002685,2,210118.7,Current,0,ServicerE,SystemB,2024-06-15,0
LN002606,10,204460.44,Current,0,ServicerA,SystemB,2024-06-15,0
LN001710,23,,Current,0,ServicerC,SystemB,2024-06-15,0
LN000348,14,119543.98956959676,Current,0,ServicerE,SystemB,2024-06-15,1
LN002124,8,659585.7387955236,Current,0,ServicerD,SystemB,2024-06-15,0
LN001451,13,174804.79,Current,0,ServicerC,SystemB,2024-06-15,0
LN002311,4,,Current,0,ServicerC,SystemB,2024-06-15,0
LN002226,17,289956.19,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN002789,7,189500.9,Current,0,ServicerC,SystemB,2024-06-15,0
LN001175,3,199041.21,Current,0,ServicerB,SystemB,2024-06-15,0
LN001030,16,,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN000399,16,256414.58,Current,0,ServicerD,SystemB,2024-06-15,0
LN000806,14,96997.55,Current,0,ServicerB,SystemB,2024-06-15,0
LN001634,7,366229.46,Current,0,ServicerA,SystemB,2024-06-15,0
LN001350,21,204639.0609217944,Current,0,ServicerE,SystemB,2024-06-15,1
LN001121,15,101092.32,Current,0,ServicerA,SystemB,2024-06-15,0
LN002667,14,786302.4,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN000232,1,324097.89,Current,0,ServicerE,SystemB,2024-06-15,0
LN002387,22,245136.98,60DPD,0,ServicerB,SystemB,2024-06-15,1
LN000554,28,529756.8564257799,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN000575,10,307007.96,Current,0,ServicerA,SystemB,2024-06-15,1
LN001534,11,140797.09,Current,0,ServicerD,SystemB,2024-06-15,0
LN000656,10,156114.15,Current,0,ServicerE,SystemB,2024-06-15,0
LN002858,14,103502.94,Current,0,ServicerC,SystemB,2024-06-15,0
LN000590,4,551755.52,Current,0,ServicerE,SystemB,2024-06-15,0
LN001575,5,,Current,0,ServicerB,SystemB,2024-06-15,0
LN002851,11,419150.35,Current,0,ServicerE,SystemB,2024-06-15,0
LN000667,3,96311.65,Current,0,ServicerE,SystemB,2024-06-15,0
LN000746,6,253306.59,30DPD,30,ServicerC,SystemB,2024-06-15,0
LN000535,27,141436.22,Current,0,ServicerC,SystemB,2024-06-15,0
LN000804,8,179952.12,Current,0,ServicerB,SystemB,2024-06-15,0
LN002785,3,266860.1,Current,0,ServicerC,SystemB,2024-06-15,0
LN000541,1,184644.29015112662,Current,0,ServicerC,SystemB,2024-06-15,1
LN001303,21,201322.43,Current,0,ServicerD,SystemB,2024-06-15,0
LN001034,8,514332.6,Current,0,ServicerA,SystemB,2024-06-15,0
LN002213,5,120489.32,Current,0,ServicerA,SystemB,2024-06-15,0
LN000434,1,309295.1,Current,0,ServicerE,SystemB,2024-06-15,0
LN002971,23,209999.31,Current,0,ServicerD,SystemB,2024-06-15,0
LN000127,30,162485.85,Current,0,ServicerA,SystemB,2024-06-15,0
LN000000,6,108302.83388298505,30DPD,30,ServicerE,SystemB,2024-06-15,1
LN000998,4,214110.95,Current,0,ServicerB,SystemB,2024-06-15,0
LN000875,6,216180.8,Current,0,ServicerA,SystemB,2024-06-15,0
LN001397,13,135275.07,Current,0,ServicerB,SystemB,2024-06-15,0
LN001980,8,395376.65,Current,0,ServicerE,SystemB,2024-06-15,0
LN002053,4,77785.5,Current,0,ServicerA,SystemB,2024-06-15,0
LN000608,6,148791.81,30DPD,30,ServicerE,SystemB,2024-06-15,0
LN000658,5,185930.49225709852,Current,0,ServicerE,SystemB,2024-06-15,1
LN002831,6,299472.21,Current,0,ServicerE,SystemB,2024-06-15,0
LN001212,4,574104.67,Current,0,ServicerD,SystemB,2024-06-15,0
LN002141,1,106860.2,Current,0,ServicerC,SystemB,2024-06-15,0
LN000532,5,199165.24,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN002254,5,230106.53,Current,0,ServicerC,SystemB,2024-06-15,0
LN002467,36,139401.94,Current,90,ServicerD,SystemB,2024-06-15,1
LN001306,11,198112.62,Current,0,ServicerB,SystemB,2024-06-15,0
LN002643,1,415613.16,Current,60,ServicerC,SystemB,2024-06-15,1
LN000166,9,209206.8,Current,0,ServicerB,SystemB,2024-06-15,0
LN000144,6,99282.11,Current,0,ServicerB,SystemB,2024-06-15,0
LN002775,9,105247.11,Current,0,ServicerE,SystemB,2024-06-15,0
LN002286,3,290744.97,Current,0,ServicerA,SystemB,2024-06-15,0
LN000033,2,205523.51,Current,0,ServicerD,SystemB,2024-06-15,0
LN000846,1,93844.09,Current,90,ServicerC,SystemB,2024-06-15,1
LN002837,12,284240.5012229389,Current,0,ServicerC,SystemB,2024-06-15,1
LN000920,8,256226.39,Current,0,ServicerA,SystemB,2024-06-15,0
LN002077,16,81321.67,Current,0,ServicerC,SystemB,2024-06-15,0
LN001383,10,166684.61,Current,0,ServicerD,SystemB,2024-06-15,0
LN000294,1,188892.38,Current,0,ServicerC,SystemB,2024-06-15,0
LN000673,8,97349.4,30DPD,30,ServicerB,SystemB,2024-06-15,0
LN000437,2,139595.24,Current,0,ServicerE,SystemB,2024-06-15,0
LN001764,2,89299.82,Current,0,ServicerD,SystemB,2024-06-15,0
LN002029,2,266203.94,Current,0,ServicerD,SystemB,2024-06-15,0
LN000200,4,257825.85,Current,0,ServicerD,SystemB,2024-06-15,0
LN002954,7,271041.15,Current,90,ServicerC,SystemB,2024-06-15,1
LN002939,3,249950.75447836381,Current,0,ServicerB,SystemB,2024-06-15,1
LN001691,5,518258.81,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN000583,8,241772.29,30DPD,30,ServicerA,SystemB,2024-06-15,0
LN002630,14,239037.92,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN001673,12,209652.94,Current,0,ServicerB,SystemB,2024-06-15,0
LN002901,7,144481.42,Current,0,ServicerB,SystemB,2024-06-15,0
LN000810,11,87902.74,Current,0,ServicerB,SystemB,2024-06-15,0
LN001818,16,200835.04,Current,0,ServicerA,SystemB,2024-06-15,0
LN002676,22,184366.84359431823,30DPD,30,ServicerC,SystemB,2024-06-15,1
LN001887,2,335339.05,Prepaid,0,ServicerE,SystemB,2024-06-15,0
LN001571,5,126932.85,Current,0,ServicerD,SystemB,2024-06-15,0
LN002614,16,195667.07631781304,Current,0,ServicerA,SystemB,2024-06-15,1
LN000942,7,138591.96,Current,0,ServicerB,SystemB,2024-06-15,0
LN002252,2,,Current,0,ServicerD,SystemB,2024-06-15,0
LN001726,33,156943.46,30DPD,0,ServicerC,SystemB,2024-06-15,1
LN001451,8,175879.49,Current,0,ServicerC,SystemB,2024-06-15,0
LN001147,14,108951.05,Current,0,ServicerA,SystemB,2024-06-15,0
LN000668,21,204889.54,Current,0,ServicerB,SystemB,2024-06-15,0
LN000758,18,235143.44,Current,0,ServicerB,SystemB,2024-06-15,0
LN000219,10,249605.01,Current,0,ServicerB,SystemB,2024-06-15,0
LN000502,5,159118.45,Current,0,ServicerE,SystemB,2024-06-15,0
LN002989,9,,Current,0,ServicerC,SystemB,2024-06-15,0
LN001956,5,154603.4,Current,0,ServicerB,SystemB,2024-06-15,1
LN000229,1,294487.79,Current,30,ServicerA,SystemB,2024-06-15,0
LN000088,6,150999.67235705664,Prepaid,0,ServicerD,SystemB,2024-06-15,1
LN001630,16,164121.9818476481,Current,0,ServicerB,SystemB,2024-06-15,1
LN000049,17,148131.08,Current,30,ServicerE,SystemB,2024-06-15,1
LN001016,3,352601.23,Current,0,ServicerC,SystemB,2024-06-15,0
LN001581,7,86548.45,Current,0,ServicerB,SystemB,2024-06-15,0
LN000781,1,344164.11,Current,0,ServicerA,SystemB,2024-06-15,1
LN002548,12,152140.61,60DPD,60,ServicerC,SystemB,2024-06-15,0
LN001045,13,233039.33,Current,0,ServicerE,SystemB,2024-06-15,0
LN000754,28,311357.7428007379,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN001407,10,123166.34,Current,0,ServicerD,SystemB,2024-06-15,0
LN000418,16,555996.21,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN001776,4,194747.31,Current,0,ServicerB,SystemB,2024-06-15,0
LN001656,12,183224.64,Current,0,ServicerE,SystemB,2024-06-15,0
LN002866,2,129390.10203648903,Current,0,ServicerB,SystemB,2024-06-15,1
LN002076,13,160770.21,Current,0,ServicerA,SystemB,2024-06-15,0
LN000043,9,134171.376072684,Current,0,ServicerC,SystemB,2024-06-15,1
LN000081,2,112805.42,Current,0,ServicerE,SystemB,2024-06-15,0
LN001652,3,211046.32,Current,0,ServicerB,SystemB,2024-06-15,0
LN000429,2,290640.05,Current,0,ServicerD,SystemB,2024-06-15,0
LN000803,9,779696.81,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000721,21,247275.33,Current,0,ServicerC,SystemB,2024-06-15,0
LN001610,4,285369.09,Current,0,ServicerC,SystemB,2024-06-15,0
LN000367,4,388795.97,Current,0,ServicerA,SystemB,2024-06-15,0
LN001228,17,109733.07,Current,0,ServicerA,SystemB,2024-06-15,0
LN000087,13,330249.18,Current,0,ServicerC,SystemB,2024-06-15,0
LN002931,6,231924.98,Current,0,ServicerB,SystemB,2024-06-15,0
LN002500,19,369925.28,Current,0,ServicerD,SystemB,2024-06-15,0
LN000677,3,110379.16,Current,0,ServicerC,SystemB,2024-06-15,0
LN002860,7,121307.42,Default,120,ServicerC,SystemB,2024-06-15,0
LN002862,4,439141.21,Current,0,ServicerE,SystemB,2024-06-15,1
LN002470,11,131293.16,Current,0,ServicerB,SystemB,2024-06-15,0
LN002412,1,176336.76,Current,0,ServicerC,SystemB,2024-06-15,0
LN001177,19,208326.98,Current,0,ServicerA,SystemB,2024-06-15,0
LN000560,8,229967.98,90DPD,0,ServicerD,SystemB,2024-06-15,1
LN002957,4,161029.48,Current,0,ServicerD,SystemB,2024-06-15,0
LN002957,2,161458.24,Current,0,ServicerD,SystemB,2024-06-15,0
LN002450,3,337562.98,Current,0,ServicerA,SystemB,2024-06-15,0
LN000560,13,228086.09,Current,0,ServicerD,SystemB,2024-06-15,0
LN001534,3,141986.12,60DPD,60,ServicerD,SystemB,2024-06-15,0
LN000467,7,156025.95,30DPD,30,ServicerB,SystemB,2024-06-15,1
LN001729,2,141912.1,60DPD,0,ServicerC,SystemB,2024-06-15,1
LN002690,23,390625.13124046085,Current,0,ServicerC,SystemB,2024-06-15,1
LN002123,2,183300.02,Current,0,ServicerC,SystemB,2024-06-15,0
LN000789,13,300740.25,Current,0,ServicerC,SystemB,2024-06-15,0
LN001532,1,56177.58,Current,0,ServicerB,SystemB,2024-06-15,0
LN001202,7,138075.2,Current,0,ServicerE,SystemB,2024-06-15,0
LN001596,9,104805.73,Current,0,ServicerD,SystemB,2024-06-15,0
LN002369,6,181193.11,90DPD,0,ServicerA,SystemB,2024-06-15,1
LN002538,12,124362.17,30DPD,120,ServicerD,SystemB,2024-06-15,1
LN002427,16,205058.94,Current,0,ServicerD,SystemB,2024-06-15,0
LN001436,4,321414.72,Current,0,ServicerC,SystemB,2024-06-15,0
LN000934,4,503705.99,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN002145,15,161860.78,Current,0,ServicerE,SystemB,2024-06-15,0
LN002855,9,81303.15,Current,0,ServicerE,SystemB,2024-06-15,0
LN001374,1,211343.7,Current,0,ServicerA,SystemB,2024-06-15,0
LN001297,8,,Current,0,ServicerA,SystemB,2024-06-15,0
LN000373,6,61382.66,Current,0,ServicerD,SystemB,2024-06-15,0
LN002557,15,235838.76,Current,0,ServicerB,SystemB,2024-06-15,0
LN001281,19,349392.68,Current,0,ServicerD,SystemB,2024-06-15,0
LN002745,3,251540.07,Prepaid,0,ServicerD,SystemB,2024-06-15,0
LN000776,11,84369.33253736157,Current,0,ServicerD,SystemB,2024-06-15,1
LN001463,3,208225.18,Current,0,ServicerB,SystemB,2024-06-15,0
LN002605,11,600025.96,90DPD,90,ServicerA,SystemB,2024-06-15,0
LN002118,30,323211.26,Current,0,ServicerC,SystemB,2024-06-15,0
LN002820,23,165137.6,Current,0,ServicerC,SystemB,2024-06-15,0
LN001974,1,305666.64,Current,0,ServicerD,SystemB,2024-06-15,0
LN001321,7,259275.07,Current,0,ServicerC,SystemB,2024-06-15,0
LN002796,17,245730.67,Current,0,ServicerC,SystemB,2024-06-15,0
LN000981,15,180954.48,Current,0,ServicerC,SystemB,2024-06-15,1
LN002513,5,280244.48,60DPD,0,ServicerA,SystemB,2024-06-15,1
LN002362,6,207450.01696531882,Current,0,ServicerA,SystemB,2024-06-15,1
LN001687,4,170561.71,Current,0,ServicerE,SystemB,2024-06-15,0
LN000972,4,179308.77,Current,0,ServicerD,SystemB,2024-06-15,0
LN002739,2,288372.02,Current,0,ServicerA,SystemB,2024-06-15,0
LN000387,7,124992.78,Current,30,ServicerC,SystemB,2024-06-15,1
LN001431,15,429952.16599274066,Current,0,ServicerE,SystemB,2024-06-15,1
LN001807,10,389822.92,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN000375,2,244359.12,Current,0,ServicerA,SystemB,2024-06-15,0
LN002569,14,135479.88,Default,120,ServicerB,SystemB,2024-06-15,0
LN002957,22,157385.04,Prepaid,60,ServicerD,SystemB,2024-06-15,1
LN001156,17,,Current,0,ServicerC,SystemB,2024-06-15,0
LN001689,13,247387.1,Current,90,ServicerB,SystemB,2024-06-15,1
LN002989,28,141436.13,Current,0,ServicerC,SystemB,2024-06-15,0
LN002069,2,164584.71,Current,0,ServicerD,SystemB,2024-06-15,0
LN001713,10,206727.41,Current,0,ServicerC,SystemB,2024-06-15,0
LN001503,19,216484.82,Current,0,ServicerA,SystemB,2024-06-15,0
LN000844,4,100019.43,Current,0,ServicerB,SystemB,2024-06-15,0
LN002155,2,109065.0,Prepaid,0,ServicerB,SystemB,2024-06-15,0
LN002775,7,105482.42,Current,0,ServicerE,SystemB,2024-06-15,0
LN002249,4,184417.16,60DPD,60,ServicerA,SystemB,2024-06-15,0
LN002174,14,366749.45,Current,0,ServicerB,SystemB,2024-06-15,0
LN002571,11,265120.3,Current,0,ServicerD,SystemB,2024-06-15,0
LN002793,9,215794.66,Current,0,ServicerE,SystemB,2024-06-15,0
LN001338,12,68324.74,Current,0,ServicerC,SystemB,2024-06-15,1
LN000186,28,339000.85,Current,0,ServicerA,SystemB,2024-06-15,0
LN000409,2,395251.95,Current,0,ServicerE,SystemB,2024-06-15,0
LN000357,3,144216.21,Current,0,ServicerD,SystemB,2024-06-15,0
LN002204,4,116876.74,Current,0,ServicerB,SystemB,2024-06-15,0
LN001400,14,208143.71,Current,0,ServicerE,SystemB,2024-06-15,0
LN002539,4,437918.56,Current,0,ServicerC,SystemB,2024-06-15,0
LN002286,19,283107.46,Current,0,ServicerA,SystemB,2024-06-15,1
LN001268,19,174626.99,Current,0,ServicerC,SystemB,2024-06-15,0
LN002973,3,223525.22,Current,0,ServicerA,SystemB,2024-06-15,0
LN001481,1,263225.23,Current,0,ServicerC,SystemB,2024-06-15,0
LN001372,3,178793.8,Current,0,ServicerC,SystemB,2024-06-15,0
LN002868,17,222264.55,90DPD,90,ServicerE,SystemB,2024-06-15,0
LN000933,2,99192.0,Current,0,ServicerC,SystemB,2024-06-15,0
LN000594,6,535651.32,Prepaid,0,ServicerA,SystemB,2024-06-15,0
LN000266,24,158762.05281461356,Current,0,ServicerC,SystemB,2024-06-15,1
LN002602,8,84715.96,30DPD,120,ServicerA,SystemB,2024-06-15,1
LN000330,11,279621.1,Current,0,ServicerD,SystemB,2024-06-15,0
